INDEX,CHANNEL,SAMPLE,IBD_ID,IBD_Name,Cell_ID,Cell_Name,NielsenArea,StoreTypeChannel,StoreType,Handler,BAU_XPanel,BAU_ZPanel,BAU_XUniverse,BAU_ZUniverse,BAU_XFactor,BAU_ZFactor,BAU_XZRatio,VUE_XUniverse,VUE_ZUniverse,VUE_XPanel,VUE_ZPanel,VUE_XFactor,VUE_ZFactor,VUE_XZRatio,VUE_XZDistance,XZ Proposed Distance,ADJ_XFactor,ADJ_XUniverse,VAR_XUniverse (BAU vs VUE),VAR_XUniverse (BAU vs ADJ),VAR_XFactor (BAU vs VUE),VAR_XFactor (BAU vs ADJ),VAR_ZUniverse,BAU_N Area-Channel Cell Weight,BAU_NSPC Area-Channel Cell Weight,VUE_N Area-Channel Cell Weight,VUE_NSPC Area-Channel Cell Weight,ADJ_NSPC Area-Channel Cell Weight,N Area-Channel Cell Weight diff (BAU vs VUE),NSPC Area-Channel Cell Weight diff (BAU vs VUE),NSPC Area-Channel Cell Weight diff (BAU vs ADJ),NSPC Area-Channel Cell Weight diff (VUE vs ADJ),Average BAU Universe,Average BAU Panel,Average VUE Universe,Average VUE Panel,Average ADJ Universe,DTest,NSPCTest,XFTest,SignTest,CellDiagnostic
CERVEZAS,MONT,20000211,20229020,39 SUPERMERCADOS CUND+EJE+CENT+LLAN+PAC,10003615,6129_CENTRO_SUPER_IND_Y_OTRAS_CAD,6:centro,Autoservicios,1:supermercados,1,64076,10,1542124,156,24.0671,15.6,1.5427628205128205,859322,159,35031,10,24.5299,15.9,1.5428,1.1125,1.1125,24.5299,859322,-0.4428,-0.4428,0.0192,0.0192,0.0192,0.10526315789473684,0.43115242361149747,0.10685483870967742,0.3501853779240118,0.3501853779240118,-0.0015916808149405853,0.0809670456874857,0.0809670456874857,0.0,9885.41,6407.6,5404.541,3503.1,5404.541,0,1,0,1,Anomalous
CERVEZAS,MONT,20000211,20229020,39 SUPERMERCADOS CUND+EJE+CENT+LLAN+PAC,10003572,4125_BOYACA_SUPER_IND_Y_OTRAS_CAD,4:cundi_boy,Autoservicios,1:supermercados,1,202876,13,1397106,111,6.8865,8.5385,0.8065233940387655,1010999,112,145498,13,6.9485,8.6154,0.8065,-0.8649,-0.8649,6.9485,1010999,-0.2764,-0.2764,0.009,0.009,0.009,0.019715808170515096,0.04787700771323348,0.019711369236184443,0.044920172198606896,0.044920172198606896,4.438934330653482e-06,0.0029568355146265823,0.0029568355146265823,0.0,12586.541,15605.846,9026.777,11192.154,9026.777,0,1,0,1,Anomalous
CERVEZAS,MONT,20000211,20231337,46 BARES ATLANTICO RURAL,10003479,1111_ATLANTICO_NOR_BARES,1:atlantico,Consumo Local,11:bar,1,301599,18,28993730,1137,96.1334,63.1667,1.5218999884432778,32420500,1137,337244,18,96.1334,63.1667,1.5219,1.4549,1.4549,96.1334,32420500,0.1182,0.1182,0.0,0.0,0.0,0.05986100873960198,0.0964641580978765,0.059981008651614265,0.1070611017741019,0.1070611017741019,-0.00011999991201228771,-0.010596943676225393,-0.010596943676225393,0.0,25500.202,16755.5,28514.072,18735.778,28514.072,0,0,0,1,Normal
CERVEZAS,MONT,20000211,20227895,1 BARES ATLANTICO METRO,10003480,1112_BARRANQUILLA_AREA_METRO_BARES,1:atlantico,Consumo Local,11:bar,1,209037,11,5062626,364,24.2188,33.0909,0.7318870142546744,5602108,361,233234,11,24.0192,32.8182,0.7319,-1.215,-1.215,24.0192,5602108,0.1066,0.1066,-0.0082,-0.0082,-0.0082,0.01916394650942403,0.016843709134851576,0.01904410213125132,0.018499648516756697,0.018499648516756697,0.00011984437817270932,-0.0016559393819051207,-0.0016559393819051207,0.0,13908.313,19003.364,15518.305,21203.091,15518.305,0,0,0,1,Normal
CERVEZAS,MONT,20000211,20231332,41 BAR EJE_CAFETERO,10003712,19031_EJE_CAFETERO_BARES,5:eje_cafetero,Consumo Local,11:bar,1,204609,25,17239008,1824,84.2534,72.96,1.1547889254385966,18124300,1835,213827,25,84.7615,73.4,1.1548,0.6702,0.6702,84.7615,18124300,0.0514,0.0514,0.006,0.006,0.006,0.3429860849943588,0.48833297183094243,0.3385608856088561,0.4730917963523357,0.4730917963523357,0.004425199385502676,0.015241175478606706,0.015241175478606706,0.0,9451.211,8184.36,9877.003,8553.08,9877.003,0,0,0,0,Normal
CERVEZAS,MONT,20000211,20227901,27 BAR PACIFICO,10003723,19042_CALI_AREA_METRO_BARES,8:pacifico,Consumo Local,11:bar,1,176208,16,6841089,489,38.8239,30.5625,1.2703116564417178,7151962,478,188454,16,37.9506,29.875,1.2703,0.8512,0.8512,37.9506,7151962,0.0454,0.0454,-0.0225,-0.0225,-0.0225,0.03971734892787524,0.07439539709345173,0.03909380878383904,0.07960170709171949,0.07960170709171949,0.0006235401440361985,-0.005206309998267752,-0.005206309998267752,0.0,13989.957,11013.0,14962.264,11778.375,14962.264,0,0,0,1,Normal
CERVEZAS,MONT,20000211,20231330,44 BAR CENTRO,10003715,19034_CENTRO_BARES,6:centro,Consumo Local,11:bar,1,420401,40,35831576,2622,85.2319,65.55,1.3002578184591915,38068000,2630,445281,40,85.492,65.75,1.3003,1.4605,1.4605,85.492,38068000,0.0624,0.0624,0.0031,0.0031,0.0031,0.451991036028271,0.6793968495499284,0.45297967619703755,0.6859131108377605,0.6859131108377605,-0.0009886401687665414,-0.006516261287832115,-0.006516261287832115,0.0,13665.742,10510.025,14474.525,11132.025,14474.525,0,0,0,0,Normal
CERVEZAS,MONT,20000211,20227899,16 BARES ANTIOQUIA_CHOCO,10003847,21110_MEDELLIN_NOR_BARES,2:antioquia_choco,Consumo Local,11:bar,1,88283,11,7522910,1002,85.2136,91.0909,0.9354787360757221,7732157,1009,90109,11,85.8089,91.7273,0.9355,-0.2288,-0.2288,85.8089,7732157,0.0278,0.0278,0.007,0.007,0.007,0.04743868951803806,0.07113451010302259,0.04788117496322308,0.06369711663951645,0.06369711663951645,-0.0004424854451850202,0.007437393463506137,0.007437393463506137,0.0,7507.894,8025.727,7663.188,8191.727,7663.188,0,0,0,0,Normal
CERVEZAS,MONT,20000211,20229021,38 BAR + LIC LLANOS,10003717,19036_LLANOS_BARES,7:llanos,Consumo Local,11:bar,1,528847,45,34889133,3539,65.9721,78.6444,0.8388658315150219,36842800,3571,553455,45,66.5687,79.3556,0.8389,-1.2886,-1.2886,66.5687,36842800,0.056,0.056,0.009,0.009,0.009,0.45705798786000257,0.5506166499470636,0.4590564339889446,0.5510572502726622,0.5510572502726622,-0.001998446128942011,-0.0004406003255985613,-0.0004406003255985613,0.0,9858.472,11752.156,10317.222,12299.0,10317.222,0,0,0,0,Normal
CERVEZAS,MONT,20000211,20229021,38 BAR + LIC LLANOS,10003718,19037_META_BARES,7:llanos,Consumo Local,11:bar,1,117181,10,7620446,543,65.0314,54.3,1.19763167587477,7463832,550,113312,10,65.8697,55.0,1.1976,0.5218,0.5218,65.8697,7463832,-0.0206,-0.0206,0.0129,0.0129,0.0129,0.07012785741960481,0.12026508218540428,0.07070317521532331,0.11163643204146005,0.11163643204146005,-0.0005753177957184968,0.008628650143944233,0.008628650143944233,0.0,14033.971,11718.1,13570.604,11331.2,13570.604,0,0,0,1,Normal
CERVEZAS,MONT,20000211,20227875,4 BARES CUNDIBOY SIN CAPITAL,10003709,19028_CUNDINAMARCA_BARES,4:cundi_boy,Consumo Local,11:bar,1,320940,28,23740332,2837,73.9712,101.3214,0.730064922119118,24281400,2862,325387,28,74.6231,102.2143,0.7301,-1.9565,-1.9565,74.6231,24281400,0.0228,0.0228,0.0088,0.0088,0.0088,0.06653377110694184,0.06852294815440076,0.06677399034086932,0.06703772318209326,0.06703772318209326,-0.00024021923392748834,0.0014852249723074917,0.0014852249723074917,0.0,8368.111,11462.143,8484.067,11620.964,8484.067,0,0,0,0,Normal
CERVEZAS,MONT,20000211,20227895,1 BARES ATLANTICO METRO,10003481,1113_BARRANQUILLA_OCC_BARES,1:atlantico,Consumo Local,11:bar,1,417531,13,14718645,496,35.2516,38.1538,0.9239341821784464,16066900,496,455777,13,35.2516,38.1538,0.9239,-0.2968,-0.2968,35.2516,16066900,0.0916,0.0916,0.0,0.0,0.0,0.02611350952932505,0.04896995654807158,0.02616585777590209,0.053057171113780416,0.053057171113780416,-5.234824657704071e-05,-0.004087214565708833,-0.004087214565708833,0.0,29674.688,32117.769,32392.944,35059.769,32392.944,0,0,0,1,Normal
CERVEZAS,MONT,20000211,20231337,46 BARES ATLANTICO RURAL,10003483,1115_ATLANTICO_SUR_BARES,1:atlantico,Consumo Local,11:bar,1,353191,32,104383198,3529,295.5432,110.2813,2.679903120474641,94434200,3529,319527,32,295.5432,110.2813,2.6799,3.546,3.546,295.5432,94434200,-0.0953,-0.0953,0.0,0.0,0.0,0.18579551437295988,0.34729016634403187,0.18616796792572274,0.31184680980107937,0.31184680980107937,-0.0003724535527628581,0.0354433565429525,0.0354433565429525,0.0,29578.69,11037.219,26759.479,9985.219,26759.479,1,0,0,1,Anomalous
CERVEZAS,MONT,20000211,20227905,15 SANTANDERES BAR+TRAD_RURAL,10003878,31119_SANTANDERES_BARES,3:santanderes,Consumo Local,11:bar,1,245487,17,22269643,2329,90.7162,137.0,0.6621620437956205,24225500,2331,266818,17,90.7941,137.1176,0.6622,-2.1036,-2.1036,90.7941,24225500,0.0878,0.0878,0.0009,0.0009,0.0009,0.24250312369845897,0.2961542484353742,0.24306569343065693,0.29158055739326755,0.29158055739326755,-0.0005625697321979539,0.004573691042106642,0.004573691042106642,0.0,9561.891,14440.412,10392.75,15695.176,10392.75,0,0,0,0,Normal
CERVEZAS,MONT,20000211,20227895,1 BARES ATLANTICO METRO,10003482,1114_BARRANQUILLA_ORI_BARES,1:atlantico,Consumo Local,11:bar,1,614766,37,22940069,674,37.3151,18.2162,2.0484568680624937,23536900,679,626112,37,37.5921,18.3514,2.0485,3.1133,3.1133,37.5921,23536900,0.026,0.026,0.0074,0.0074,0.0074,0.03548488996525218,0.076323206527487,0.03581979320531758,0.07772509512027449,0.07772509512027449,-0.0003349032400653956,-0.0014018885927874897,-0.0014018885927874897,0.0,34035.711,16615.297,34664.065,16921.946,34664.065,1,0,0,0,Normal
CERVEZAS,MONT,20000211,20231332,41 BAR EJE_CAFETERO,10003714,19033_PEREIRA_BARES,5:eje_cafetero,Consumo Local,11:bar,1,167595,15,8736560,352,52.129,23.4667,2.221403094597877,9713541,361,181691,15,53.4618,24.0667,2.2214,2.1295,2.1295,53.4618,9713541,0.1118,0.1118,0.0256,0.0256,0.0256,0.0661902971041745,0.24748235561926407,0.06660516605166052,0.25354891282047104,0.25354891282047104,-0.000414868947486019,-0.006066557201206968,-0.006066557201206968,0.0,24819.773,11173.0,26907.316,12112.733,26907.316,0,0,0,0,Normal
CERVEZAS,MONT,20000211,20231326,43 REST+PANADERIAS NO MANEJANTES,10003805,19113_CALI_NOR_RESTAURANTES_NM,8:pacifico,Consumo Local,15:restaurante,0,1,1,2019,2019,2019.0,2019.0,1.0,2017,2017,1,1,2017.0,2017.0,1.0,0.0,0.0,2017.0,2017,-0.001,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,Normal
CERVEZAS,MONT,20000211,20227887,21 BARES CUNDIBOY_CAP,10003706,19025_BOGOTA_ORI_BARES,4:cundi_boy,Consumo Local,11:bar,1,84974,10,30052219,2134,353.6637,213.4,1.657280693533271,26549900,2135,75035,10,353.8294,213.5,1.6573,1.2542,1.2542,353.8294,26549900,-0.1165,-0.1165,0.0005,0.0005,0.0005,0.050046904315197,0.08674127406734233,0.04981218357014535,0.0733007506450311,0.0733007506450311,0.00023472074505164614,0.013440523422311237,0.013440523422311237,0.0,14082.577,8497.4,12435.55,7503.5,12435.55,0,0,0,1,Normal
CERVEZAS,MONT,20000211,20227887,21 BARES CUNDIBOY_CAP,10003708,19027_BOGOTA_SUR_BARES,4:cundi_boy,Consumo Local,11:bar,1,294118,33,63871072,4400,217.1614,133.3333,1.6287109071777266,67348200,4424,308446,33,218.346,134.0606,1.6287,2.2175,2.2175,218.346,67348200,0.0544,0.0544,0.0055,0.0055,0.0055,0.10318949343339587,0.1843543786675771,0.10321737710272742,0.18593944288271078,0.18593944288271078,-2.788366933155484e-05,-0.0015850642151336858,-0.0015850642151336858,0.0,14516.153,8912.667,15223.373,9346.848,15223.373,0,0,0,0,Normal
CERVEZAS,MONT,20000211,20227887,21 BARES CUNDIBOY_CAP,10003705,19024_BOGOTA_NOR_BARES,4:cundi_boy,Consumo Local,11:bar,1,183458,20,52727723,3319,287.4103,165.95,1.7319090087375717,53225700,3324,184912,20,287.8433,166.2,1.7319,1.8899,1.8899,287.8433,53225700,0.0094,0.0094,0.0015,0.0015,0.0015,0.07783771106941839,0.15219075409006935,0.07755302022817946,0.14694909448273746,0.14694909448273746,0.00028469084123892985,0.005241659607331889,0.005241659607331889,0.0,15886.629,9172.9,16012.545,9245.6,16012.545,0,0,0,0,Normal
CERVEZAS,MONT,20000211,20227899,16 BARES ANTIOQUIA_CHOCO,10003517,2119_MEDELLIN_AREA_METRO_BARES,2:antioquia_choco,Consumo Local,11:bar,1,204567,21,11160634,1926,54.5574,91.7143,0.594862524164716,11650900,1925,213663,21,54.5291,91.6667,0.5949,-3.121,-3.121,54.5291,11650900,0.0439,0.0439,-0.0005,-0.0005,-0.0005,0.0911845469179055,0.105531799799431,0.09134911972666446,0.09597952243537504,0.09597952243537504,-0.00016457280875895042,0.009552277364055964,0.009552277364055964,0.0,5794.722,9741.286,6052.416,10174.429,6052.416,1,0,0,1,Anomalous
CERVEZAS,MONT,20000211,20227875,4 BARES CUNDIBOY SIN CAPITAL,10003710,19029_BOGOTA_AREA_METRO_BARES,4:cundi_boy,Consumo Local,11:bar,1,227038,22,43318868,2410,190.8001,109.5455,1.7417429287373738,46219800,2467,236644,22,195.3128,112.1364,1.7417,1.9975,1.9975,195.3128,46219800,0.067,0.067,0.0237,0.0237,0.0237,0.05651969981238274,0.1250334892566511,0.05755815309955437,0.12760673428763228,0.12760673428763228,-0.0010384532871716354,-0.0025732450309811916,-0.0025732450309811916,0.0,17974.634,10319.909,18735.225,10756.545,18735.225,0,0,0,0,Normal
CERVEZAS,MONT,20000211,20231337,46 BARES ATLANTICO RURAL,10003485,1117_ATLANTICO_NOR_RESTO_BARES,1:atlantico,Consumo Local,11:bar,1,777084,49,77881236,5633,100.2224,114.9592,0.8718084329048914,79157800,5632,789961,49,100.2046,114.9388,0.8718,-1.0293,-1.0293,100.2046,79157800,0.0164,0.0164,-0.0002,-0.0002,-0.0002,0.29656733705380645,0.2591162938456705,0.29710909474572694,0.26140007964139983,0.26140007964139983,-0.0005417576919204969,-0.002283785795729354,-0.002283785795729354,0.0,13825.89,15858.857,14055.007,16121.653,14055.007,0,0,0,1,Normal
CERVEZAS,MONT,20000211,20227899,16 BARES ANTIOQUIA_CHOCO,10003850,21113_MEDELIN_SUR_BARES,2:antioquia_choco,Consumo Local,11:bar,1,58991,6,4756189,313,80.6257,52.1667,1.5455395875146405,4394165,317,53813,6,81.656,52.8333,1.5455,0.8646,0.8646,81.656,4394165,-0.0761,-0.0761,0.0128,0.0128,0.0128,0.01481867247419752,0.04497317852697758,0.015042945949793574,0.03619890808454624,0.03619890808454624,-0.00022427347559605439,0.008774270442431342,0.008774270442431342,0.0,15195.492,9831.833,13861.719,8968.833,13861.719,0,0,0,1,Normal
CERVEZAS,MONT,20000211,20227905,15 SANTANDERES BAR+TRAD_RURAL,10003880,31121_BUCARAMANGA_AREA_METRO_BARES,3:santanderes,Consumo Local,11:bar,1,150015,17,7243848,507,48.2875,29.8235,1.619109091823562,8540092,518,173103,17,49.3352,30.4706,1.6191,1.5766,1.5766,49.3352,8540092,0.1789,0.1789,0.0217,0.0217,0.0217,0.05279050395668471,0.09633276834388807,0.05401459854014599,0.10278940725887123,0.10278940725887123,-0.0012240945834612743,-0.006456638914983159,-0.006456638914983159,0.0,14287.669,8824.412,16486.664,10182.529,16486.664,0,1,0,0,Normal
CERVEZAS,MONT,20000211,20227905,15 SANTANDERES BAR+TRAD_RURAL,10003881,31122_BUCARAMANGA_BARES,3:santanderes,Consumo Local,11:bar,1,313302,19,10211676,832,32.5937,43.7895,0.7443268363420454,12163900,830,374097,19,32.5153,43.6842,0.7443,-1.4973,-1.4973,32.5153,12163900,0.1912,0.1912,-0.0024,-0.0024,-0.0024,0.08663057059558517,0.1358006157101642,0.08654848800834203,0.14640592524719684,0.14640592524719684,8.208258724314021e-05,-0.010605309537032648,-0.010605309537032648,0.0,12273.649,16489.579,14655.301,19689.316,14655.301,0,1,0,1,Anomalous
CERVEZAS,MONT,20000211,20227875,4 BARES CUNDIBOY SIN CAPITAL,10003711,19030_BOYACA_BARES,4:cundi_boy,Consumo Local,11:bar,1,305280,37,46701648,4355,152.9797,117.7027,1.2997127508544835,52809100,4373,343782,37,153.612,118.1892,1.2997,1.4027,1.4027,153.612,52809100,0.1308,0.1308,0.0041,0.0041,0.0041,0.10213414634146341,0.13479738213556045,0.10202748419308928,0.14579891716686358,0.14579891716686358,0.00010666214837412591,-0.011001535031303133,-0.011001535031303133,0.0,10723.685,8250.811,12076.172,9291.405,12076.172,0,0,0,0,Normal
CERVEZAS,MONT,20000211,20227899,16 BARES ANTIOQUIA_CHOCO,10003851,21114_CHOCO_BARES,2:antioquia_choco,Consumo Local,11:bar,1,31611,7,3351208,1205,106.014,172.1429,0.6158488093322466,3184088,1206,30009,7,106.1019,172.2857,0.6158,-1.6504,-1.6504,106.1019,3184088,-0.0499,-0.0499,0.0008,0.0008,0.0008,0.0570495218255847,0.03168807540344496,0.05722963033265316,0.02623035521995798,0.02623035521995798,-0.00018010850706846188,0.005457720183486982,0.005457720183486982,0.0,2781.085,4515.857,2640.206,4287.0,2640.206,0,0,0,1,Normal
CERVEZAS,MONT,20000211,20227887,21 BARES CUNDIBOY_CAP,10003707,19026_BOGOTA_OCC_BARES,4:cundi_boy,Consumo Local,11:bar,1,104669,11,33436578,3213,319.4506,292.0909,1.0936684436249127,33257700,3223,103785,11,320.4449,293.0,1.0937,0.2841,0.2841,320.4449,33257700,-0.0053,-0.0053,0.0031,0.0031,0.0031,0.07535178236397748,0.09650972449562108,0.07519656564242551,0.09182009629894088,0.09182009629894088,0.00015521672155197064,0.004689628196680201,0.004689628196680201,0.0,10406.654,9515.364,10318.864,9435.0,10318.864,0,0,0,1,Normal
CERVEZAS,MONT,20000211,20227895,1 BARES ATLANTICO METRO,10003484,1116_CARTAGENA_BARES,1:atlantico,Consumo Local,11:bar,1,184544,19,22957414,662,124.4008,34.8421,3.5704162493075904,25144000,660,202733,19,124.0248,34.7368,3.5704,3.1381,3.1381,124.0248,25144000,0.0952,0.0952,-0.003,-0.003,-0.003,0.03485311150889755,0.07638091454995281,0.03481747204051488,0.08303216616054714,0.08303216616054714,3.563946838266996e-05,-0.006651251610594322,-0.006651251610594322,0.0,34678.873,9712.842,38096.97,10670.158,38096.97,1,0,0,1,Anomalous
CERVEZAS,MONT,20000211,20227899,16 BARES ANTIOQUIA_CHOCO,10003848,21111_MEDELLIN_CEN_ALT_BARES,2:antioquia_choco,Consumo Local,11:bar,1,119088,7,9269228,860,77.8351,122.8571,0.6335417326308369,9880902,862,126651,7,78.0162,123.1429,0.6335,-1.5304,-1.5304,78.0162,9880902,0.066,0.066,0.0023,0.0023,0.0023,0.040715841302906924,0.08764719939667229,0.0409054240022778,0.08139836881191514,0.08139836881191514,-0.00018958269937087435,0.006248830584757142,0.006248830584757142,0.0,10778.172,17012.571,11462.763,18093.0,11462.763,0,0,0,0,Normal
CERVEZAS,MONT,20000211,20227899,16 BARES ANTIOQUIA_CHOCO,10003849,21112_MEDELLIN_CEN_BAJ_BARES,2:antioquia_choco,Consumo Local,11:bar,1,34823,6,3220222,497,92.474,82.8333,1.1163867671576528,3468163,497,37504,6,92.474,82.8333,1.1164,0.2554,0.2554,92.474,3468163,0.077,0.077,0.0,0.0,0.0,0.023529968752959,0.03044950881945625,0.02358468182033882,0.028570550641412906,0.028570550641412906,-5.4713067379821845e-05,0.001878958178043344,0.001878958178043344,0.0,6479.32,5803.833,6978.195,6250.667,6978.195,0,0,0,1,Normal
CERVEZAS,MONT,20000211,20227901,27 BAR PACIFICO,10003720,19039_PACIFICO_BARES,8:pacifico,Consumo Local,11:bar,1,147238,11,21782847,1414,147.9431,128.5455,1.1509006538540827,18770500,1409,127326,11,147.4199,128.0909,1.1509,0.4349,0.4349,147.4199,18770500,-0.1383,-0.1383,-0.0035,-0.0035,-0.0035,0.11484730344379467,0.2368838575833327,0.11523677108039584,0.20891663615733985,0.20891663615733985,-0.000389467636601179,0.02796722142599284,0.02796722142599284,0.0,15405.125,13385.273,13321.859,11575.091,13321.859,0,0,0,0,Normal
CERVEZAS,MONT,20000211,20227901,27 BAR PACIFICO,10003721,19040_PUTUMAYO_BARES,8:pacifico,Consumo Local,11:bar,1,60885,5,6868953,929,112.8185,185.8,0.6072039827771797,6521004,924,58113,5,112.2113,184.8,0.6072,-1.4465,-1.4465,112.2113,6521004,-0.0507,-0.0507,-0.0054,-0.0054,-0.0054,0.075454840805718,0.07469841220473182,0.07557045882064284,0.07257911190690486,0.07257911190690486,-0.00011561801492483703,0.002119300297826962,0.002119300297826962,0.0,7393.921,12177.0,7057.364,11622.6,7057.364,0,0,0,0,Normal
CERVEZAS,MONT,20000211,20227901,27 BAR PACIFICO,10003722,19041_VALLE_DEL_CAUCA_BARES,8:pacifico,Consumo Local,11:bar,1,165289,18,19936418,2459,120.6155,136.6111,0.8829114178862479,19779200,2443,165059,18,119.8307,135.7222,0.8829,-0.5626,-0.5626,119.8307,19779200,-0.0079,-0.0079,-0.0065,-0.0065,-0.0065,0.1997238466536712,0.21680433242880467,0.19980371309397235,0.2201435193459554,0.2201435193459554,-7.986644030114065e-05,-0.0033391869171507382,-0.0033391869171507382,0.0,8107.531,9182.722,8096.275,9169.944,8096.275,0,0,0,0,Normal
CERVEZAS,MONT,20000211,20231335,52 MINIMERCADOS PACIFICO,10003651,8338_CALI_NOR_MINIMERCADOS,8:pacifico,Autoservicios,3:minimercado,1,26119,7,2401055,228,91.9275,32.5714,2.8223380020508793,1566480,236,16462,7,95.1532,33.7143,2.8223,1.7083,1.7083,95.1532,1566480,-0.3476,-0.3476,0.0351,0.0351,0.0351,0.11704312114989733,0.20116011685283536,0.12046962736089842,0.1688272665390324,0.1688272665390324,-0.0034265062110010874,0.03233285031380295,0.03233285031380295,0.0,10530.943,3731.286,6637.627,2351.714,6637.627,0,1,0,1,Anomalous
CERVEZAS,MONT,20000211,20231332,41 BAR EJE_CAFETERO,10003713,19032_PEREIRA_AREA_METRO_BARES,5:eje_cafetero,Consumo Local,11:bar,1,54419,6,1557722,191,28.6246,31.8333,0.8992030358146972,1618712,191,56549,6,28.6246,31.8333,0.8992,-0.2746,-0.2746,28.6246,1618712,0.0392,0.0392,0.0,0.0,0.0,0.0359157578036856,0.044125915687633493,0.03523985239852399,0.04225263143167361,0.04225263143167361,0.0006759054051616101,0.0018732842559598811,0.0018732842559598811,0.0,8155.613,9069.833,8474.932,9424.833,8474.932,0,0,0,1,Normal
CERVEZAS,MONT,20000211,20229021,38 BAR + LIC LLANOS,10003719,19038_VILLAVICENCIO_BARES,7:llanos,Consumo Local,11:bar,1,298950,30,16110161,1120,53.8891,37.3333,1.443459324517254,16943400,1120,314412,30,53.8891,37.3333,1.4435,1.6827,1.6827,53.8891,16943400,0.0517,0.0517,0.0,0.0,0.0,0.14464677773472814,0.2542488768616817,0.1439773749839311,0.2534221995687033,0.2534221995687033,0.000669402750797049,0.0008266772929783617,0.0008266772929783617,0.0,14384.072,9965.0,15128.036,10480.4,15128.036,0,0,0,1,Normal
CERVEZAS,MONT,20000211,20231326,43 REST+PANADERIAS NO MANEJANTES,10003843,19170_CALI_NOR_CAFETERIA_NM,8:pacifico,Consumo Local,32:panaderia/cafeteria,0,1,1,536,536,536.0,536.0,1.0,530,530,1,1,530.0,530.0,1.0,0.0,0.0,530.0,530,-0.0112,-0.0112,-0.0112,-0.0112,-0.0112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,Normal
CERVEZAS,MONT,20000211,20231330,44 BAR CENTRO,10003716,19035_IBAGUE_BARES,6:centro,Consumo Local,11:bar,1,371308,31,8442135,483,22.7362,15.5806,1.4592634429996276,8570702,486,374635,31,22.8775,15.6774,1.4593,1.7523,1.7523,22.8775,8570702,0.0152,0.0152,0.0062,0.0062,0.0062,0.08326150663678676,0.1600699875013922,0.08370651050637272,0.15442778372605379,0.15442778372605379,-0.00044500386958595817,0.005642203775338417,0.005642203775338417,0.0,17478.54,11977.677,17635.189,12085.0,17635.189,0,0,0,0,Normal
CERVEZAS,MONT,20000211,20227905,15 SANTANDERES BAR+TRAD_RURAL,10003879,31120_CUCUTA_BARES,3:santanderes,Consumo Local,11:bar,1,443509,30,11637925,1165,26.2406,38.8333,0.6757241851709744,11917800,1164,454563,30,26.2181,38.8,0.6757,-2.6285,-2.6285,26.2181,11917800,0.024,0.024,-0.0009,-0.0009,-0.0009,0.12130362349021241,0.15476767776305406,0.1213764337851929,0.14344384086609085,0.14344384086609085,-7.281029498049096e-05,0.011323836896963202,0.011323836896963202,0.0,9989.635,14783.633,10238.66,15152.1,10238.66,0,0,0,1,Normal
CERVEZAS,MONT,20000211,20227899,16 BARES ANTIOQUIA_CHOCO,10003516,2118_ANTIOQUIA_BARES,2:antioquia_choco,Consumo Local,11:bar,1,165454,25,25966131,5186,156.9387,207.44,0.7565498457385269,29595900,5189,188473,25,157.0295,207.56,0.7565,-1.6089,-1.6089,157.0295,29595900,0.1398,0.1398,0.0006,0.0006,0.0006,0.24552599185683174,0.24552839366095144,0.2462392635125516,0.24380952098508407,0.24380952098508407,-0.0007132716557198548,0.0017188726758673722,0.0017188726758673722,0.0,5006.967,6618.16,5703.585,7538.92,5703.585,0,0,0,0,Normal
CERVEZAS,MONT,20000211,20227893,25 DISCOTECAS CUNDINAMARCA_BOGOTA,10003570,4123_CUNDINAMARCA_DISCOTECA,4:cundi_boy,Consumo Local,12:discoteca,1,1761237,104,2406756,253,1.3665,2.4327,0.5617215439634974,2322070,255,1685976,104,1.3773,2.4519,0.5617,-7.9567,-7.9567,1.3773,2322070,-0.0352,-0.0352,0.0079,0.0079,0.0079,0.005933395872420263,0.00694674432557611,0.005949464548190663,0.006410927124030875,0.006410927124030875,-1.6068675770399866e-05,0.0005358172015452346,0.0005358172015452346,0.0,9512.87,16934.971,9106.157,16211.308,9106.157,1,0,0,1,Anomalous
CERVEZAS,MONT,20000211,20227885,29 DISCOTECAS RESTO,10003478,612_CENTRO_DISCOTECA,6:centro,Consumo Local,12:discoteca,1,69231,7,1583513,163,22.8729,23.2857,0.9822723817621976,1609933,161,71260,7,22.5923,23.0,0.9823,-0.0477,-0.0477,22.5923,1609933,0.0167,0.0167,-0.0123,-0.0123,-0.0123,0.028098603689019133,0.030024739727366603,0.027729934550465036,0.02900793717217527,0.02900793717217527,0.0003686691385540973,0.001016802555191331,0.001016802555191331,0.0,9714.804,9890.143,9999.584,10180.0,9999.584,0,0,0,1,Normal
